_id,id,genero,edad,ocup,cp,len_cp
ObjectId("5e4822a92a018d12ac776216"),4884,M,35,14,90266,5
ObjectId("5e4822a92a018d12ac776217"),4885,M,56,1,23513,5
ObjectId("5e4822a92a018d12ac776218"),4886,F,35,17,92509,5
ObjectId("5e4822a92a018d12ac776219"),4887,M,18,2,19072,5
ObjectId("5e4822a92a018d12ac77621a"),4888,F,56,0,08055,5
ObjectId("5e4822a92a018d12ac77621b"),4889,M,18,4,63108,5
ObjectId("5e4822a92a018d12ac77621c"),4890,F,25,1,79928,5
ObjectId("5e4822a92a018d12ac77621d"),4891,M,35,17,94132,5
ObjectId("5e4822a92a018d12ac77621e"),4892,M,25,12,55405,5
ObjectId("5e4822a92a018d12ac77621f"),4893,M,25,17,48092,5
ObjectId("5e4822a92a018d12ac776220"),4894,M,35,7,14607,5
ObjectId("5e4822a92a018d12ac776221"),4895,F,25,3,52001,5
ObjectId("5e4822a92a018d12ac776222"),4896,M,35,6,84103,5
ObjectId("5e4822a92a018d12ac776223"),4897,M,35,16,16844,5
ObjectId("5e4822a92a018d12ac776224"),4898,M,25,1,27713,5
ObjectId("5e4822a92a018d12ac776225"),4899,M,25,12,94402,5
ObjectId("5e4822a92a018d12ac776226"),4900,M,25,20,33626,5
ObjectId("5e4822a92a018d12ac776227"),4901,M,25,7,11228,5
ObjectId("5e4822a92a018d12ac776228"),4902,M,35,14,84057,5
ObjectId("5e4822a92a018d12ac776229"),4903,M,35,12,95952,5
ObjectId("5e4822a92a018d12ac77622a"),4904,M,50,15,63121,5
ObjectId("5e4822a92a018d12ac77622b"),4905,F,45,1,60417,5
ObjectId("5e4822a92a018d12ac77622c"),4906,M,50,17,49506,5
ObjectId("5e4822a92a018d12ac77622d"),4907,F,50,7,55082,5
ObjectId("5e4822a92a018d12ac77622e"),4908,M,35,15,85282,5
ObjectId("5e4822a92a018d12ac77622f"),4909,F,35,12,94014,5
ObjectId("5e4822a92a018d12ac776230"),4910,M,18,12,84041,5
ObjectId("5e4822a92a018d12ac776231"),4911,F,25,0,55421,5
ObjectId("5e4822a92a018d12ac776232"),4912,F,50,20,98115,5
ObjectId("5e4822a92a018d12ac776234"),4914,F,25,1,02453,5
ObjectId("5e4822a92a018d12ac776235"),4915,M,25,12,91423,5
ObjectId("5e4822a92a018d12ac776236"),4916,M,18,20,85054,5
ObjectId("5e4822a92a018d12ac776237"),4917,M,45,0,27312,5
ObjectId("5e4822a92a018d12ac776238"),4918,F,18,12,84107,5
ObjectId("5e4822a92a018d12ac776239"),4919,M,18,0,84058,5
ObjectId("5e4822a92a018d12ac77623a"),4920,M,35,1,02144,5
ObjectId("5e4822a92a018d12ac77623b"),4921,F,25,15,92507,5
ObjectId("5e4822a92a018d12ac77623c"),4922,M,18,17,98121,5
ObjectId("5e4822a92a018d12ac77623d"),4923,M,45,18,99826,5
ObjectId("5e4822a92a018d12ac77623e"),4924,F,35,0,99801,5
ObjectId("5e4822a92a018d12ac77623f"),4925,F,35,6,55401,5
ObjectId("5e4822a92a018d12ac776240"),4926,M,1,10,55616,5
ObjectId("5e4822a92a018d12ac776241"),4927,M,45,0,97520,5
ObjectId("5e4822a92a018d12ac776242"),4928,F,25,3,92103,5
ObjectId("5e4822a92a018d12ac776243"),4929,M,45,1,63105,5
ObjectId("5e4822a92a018d12ac776244"),4930,M,50,17,63033,5
ObjectId("5e4822a92a018d12ac776245"),4931,M,50,17,90031,5
ObjectId("5e4822a92a018d12ac776246"),4932,M,25,7,63303,5
ObjectId("5e4822a92a018d12ac776247"),4933,M,25,15,94040,5
ObjectId("5e4822a92a018d12ac776248"),4934,F,25,0,55108,5
ObjectId("5e4822a92a018d12ac776249"),4935,M,35,17,62958,5
ObjectId("5e4822a92a018d12ac77624a"),4936,F,18,4,63144,5
ObjectId("5e4822a92a018d12ac77624b"),4937,M,35,0,02108,5
ObjectId("5e4822a92a018d12ac77624c"),4938,F,18,4,55406,5
ObjectId("5e4822a92a018d12ac77624d"),4939,M,25,7,63105,5
ObjectId("5e4822a92a018d12ac77624e"),4940,F,50,11,94102,5
ObjectId("5e4822a92a018d12ac77624f"),4941,M,56,20,44281,5
ObjectId("5e4822a92a018d12ac776250"),4942,M,45,12,40515,5
ObjectId("5e4822a92a018d12ac776251"),4943,F,50,0,55401,5
ObjectId("5e4822a92a018d12ac776252"),4944,M,50,17,14568,5
ObjectId("5e4822a92a018d12ac776253"),4945,M,50,0,62234,5
ObjectId("5e4822a92a018d12ac776254"),4946,F,35,1,91106,5
ObjectId("5e4822a92a018d12ac776255"),4947,M,35,17,90035,5
ObjectId("5e4822a92a018d12ac776256"),4948,M,45,2,94618,5
ObjectId("5e4822a92a018d12ac776257"),4949,M,18,4,55104,5
ObjectId("5e4822a92a018d12ac776258"),4950,M,25,16,55421,5
ObjectId("5e4822a92a018d12ac776259"),4951,F,35,17,90291,5
ObjectId("5e4822a92a018d12ac77625a"),4952,F,25,14,48067,5
ObjectId("5e4822a92a018d12ac77625b"),4953,M,35,12,55082,5
ObjectId("5e4822a92a018d12ac77625c"),4954,M,45,0,92679,5
ObjectId("5e4822a92a018d12ac77625d"),4955,M,56,13,55804,5
ObjectId("5e4822a92a018d12ac77625e"),4956,M,35,15,77007,5
ObjectId("5e4822a92a018d12ac77625f"),4957,M,25,2,48197,5
ObjectId("5e4822a92a018d12ac776260"),4958,M,18,7,55403,5
ObjectId("5e4822a92a018d12ac776261"),4959,M,25,17,23454,5
ObjectId("5e4822a92a018d12ac776262"),4960,M,56,1,55116,5
ObjectId("5e4822a92a018d12ac776263"),4961,M,25,7,46220,5
ObjectId("5e4822a92a018d12ac776264"),4962,M,25,6,55439,5
ObjectId("5e4822a92a018d12ac776265"),4963,M,45,17,94931,5
ObjectId("5e4822a92a018d12ac776266"),4964,M,35,0,94110,5
ObjectId("5e4822a92a018d12ac776268"),4966,M,50,14,55407,5
ObjectId("5e4822a92a018d12ac776269"),4967,M,18,4,94708,5
ObjectId("5e4822a92a018d12ac77626a"),4968,F,50,20,95404,5
ObjectId("5e4822a92a018d12ac77626b"),4969,M,18,19,94111,5
ObjectId("5e4822a92a018d12ac77626c"),4970,F,25,12,94526,5
ObjectId("5e4822a92a018d12ac77626d"),4971,M,35,7,94086,5
ObjectId("5e4822a92a018d12ac77626e"),4972,M,35,0,95118,5
ObjectId("5e4822a92a018d12ac776270"),4974,M,35,20,94131,5
ObjectId("5e4822a92a018d12ac776271"),4975,M,35,0,90065,5
ObjectId("5e4822a92a018d12ac776272"),4976,M,25,11,65775,5
ObjectId("5e4822a92a018d12ac776273"),4977,M,25,4,92507,5
ObjectId("5e4822a92a018d12ac776274"),4978,M,35,14,68108,5
ObjectId("5e4822a92a018d12ac776275"),4979,M,35,2,55423,5
ObjectId("5e4822a92a018d12ac776276"),4980,M,25,1,55403,5
ObjectId("5e4822a92a018d12ac776277"),4981,M,50,1,55406,5
ObjectId("5e4822a92a018d12ac776278"),4982,M,25,12,63043,5
ObjectId("5e4822a92a018d12ac776279"),4983,F,45,16,55116,5
ObjectId("5e4822a92a018d12ac77627a"),4984,M,35,0,55405,5
ObjectId("5e4822a92a018d12ac77627b"),4985,M,35,0,29063,5
ObjectId("5e4822a92a018d12ac77627c"),4986,M,18,12,55401,5
ObjectId("5e4822a92a018d12ac77627d"),4987,F,56,8,90210,5
ObjectId("5e4822a92a018d12ac77627e"),4988,M,25,17,55105,5
ObjectId("5e4822a92a018d12ac77627f"),4989,M,25,0,55121,5
ObjectId("5e4822a92a018d12ac776280"),4990,F,25,4,55407,5
ObjectId("5e4822a92a018d12ac776281"),4991,F,56,14,91791,5
ObjectId("5e4822a92a018d12ac776282"),4992,F,25,2,55106,5
ObjectId("5e4822a92a018d12ac776283"),4993,M,45,17,54022,5
ObjectId("5e4822a92a018d12ac776284"),4994,M,45,17,56001,5
ObjectId("5e4822a92a018d12ac776285"),4995,M,50,20,55419,5
ObjectId("5e4822a92a018d12ac776286"),4996,M,35,7,94550,5
ObjectId("5e4822a92a018d12ac776287"),4997,M,1,10,90210,5
ObjectId("5e4822a92a018d12ac776288"),4998,F,18,4,48433,5
ObjectId("5e4822a92a018d12ac776289"),4999,F,56,13,92407,5
ObjectId("5e4822a92a018d12ac77628a"),5000,M,25,4,46254,5
ObjectId("5e4822a92a018d12ac77628b"),5001,F,25,2,63119,5
ObjectId("5e4822a92a018d12ac77628c"),5002,M,25,17,90505,5
ObjectId("5e4822a92a018d12ac77628d"),5003,M,35,12,49508,5
ObjectId("5e4822a92a018d12ac77628e"),5004,F,56,1,90402,5
ObjectId("5e4822a92a018d12ac77628f"),5005,M,45,16,92807,5
ObjectId("5e4822a92a018d12ac776290"),5006,M,35,3,48827,5
ObjectId("5e4822a92a018d12ac776291"),5007,F,18,4,91030,5
ObjectId("5e4822a92a018d12ac776292"),5008,M,25,20,60615,5
ObjectId("5e4822a92a018d12ac776293"),5009,F,45,16,65441,5
ObjectId("5e4822a92a018d12ac776294"),5010,M,45,15,63119,5
ObjectId("5e4822a92a018d12ac776295"),5011,M,18,4,64154,5
ObjectId("5e4822a92a018d12ac776296"),5012,M,50,15,48103,5
ObjectId("5e4822a92a018d12ac776297"),5013,M,18,4,26241,5
ObjectId("5e4822a92a018d12ac776298"),5014,M,45,0,92626,5
ObjectId("5e4822a92a018d12ac776299"),5015,M,35,6,92672,5
ObjectId("5e4822a92a018d12ac77629a"),5016,F,35,1,89447,5
ObjectId("5e4822a92a018d12ac77629b"),5017,M,35,12,91104,5
ObjectId("5e4822a92a018d12ac77629c"),5018,F,56,12,90290,5
ObjectId("5e4822a92a018d12ac77629d"),5019,M,25,7,10025,5
ObjectId("5e4822a92a018d12ac77629e"),5020,F,56,13,90241,5
ObjectId("5e4822a92a018d12ac77629f"),5021,M,50,6,90504,5
ObjectId("5e4822a92a018d12ac7762a0"),5022,M,35,7,91001,5
ObjectId("5e4822a92a018d12ac7762a1"),5023,M,35,20,91505,5
ObjectId("5e4822a92a018d12ac7762a2"),5024,F,45,1,14618,5
ObjectId("5e4822a92a018d12ac7762a3"),5025,M,25,20,60615,5
ObjectId("5e4822a92a018d12ac7762a4"),5026,M,25,17,92584,5
ObjectId("5e4822a92a018d12ac7762a5"),5027,F,25,14,05345,5
ObjectId("5e4822a92a018d12ac7762a6"),5028,M,25,12,92404,5
ObjectId("5e4822a92a018d12ac7762a7"),5029,M,25,4,70115,5
ObjectId("5e4822a92a018d12ac7762a8"),5030,M,18,1,70006,5
ObjectId("5e4822a92a018d12ac7762a9"),5031,F,25,4,89431,5
ObjectId("5e4822a92a018d12ac7762aa"),5032,M,18,17,02139,5
ObjectId("5e4822a92a018d12ac7762ab"),5033,F,56,13,60506,5
ObjectId("5e4822a92a018d12ac7762ac"),5034,F,25,15,62901,5
ObjectId("5e4822a92a018d12ac7762ad"),5035,F,25,17,19810,5
ObjectId("5e4822a92a018d12ac7762ae"),5036,M,35,7,14850,5
ObjectId("5e4822a92a018d12ac7762af"),5037,M,35,12,11375,5
ObjectId("5e4822a92a018d12ac7762b0"),5038,M,25,20,10010,5
ObjectId("5e4822a92a018d12ac7762b1"),5039,F,35,4,97068,5
ObjectId("5e4822a92a018d12ac7762b2"),5040,M,45,12,44312,5
ObjectId("5e4822a92a018d12ac7762b3"),5041,F,45,6,60031,5
ObjectId("5e4822a92a018d12ac7762b4"),5042,F,18,2,55408,5
ObjectId("5e4822a92a018d12ac7762b5"),5043,F,18,6,92145,5
ObjectId("5e4822a92a018d12ac7762b6"),5044,F,35,6,23507,5
ObjectId("5e4822a92a018d12ac7762b7"),5045,M,35,0,43081,5
ObjectId("5e4822a92a018d12ac7762b8"),5046,M,25,16,60614,5
ObjectId("5e4822a92a018d12ac7762b9"),5047,M,45,6,23452,5
ObjectId("5e4822a92a018d12ac7762ba"),5048,F,35,7,30350,5
ObjectId("5e4822a92a018d12ac7762bb"),5049,M,25,12,60613,5
ObjectId("5e4822a92a018d12ac7762bc"),5050,F,18,4,11024,5
ObjectId("5e4822a92a018d12ac7762bd"),5051,F,50,7,11771,5
ObjectId("5e4822a92a018d12ac7762be"),5052,M,35,16,02536,5
ObjectId("5e4822a92a018d12ac7762bf"),5053,M,25,4,84111,5
ObjectId("5e4822a92a018d12ac7762c0"),5054,M,35,2,20818,5
ObjectId("5e4822a92a018d12ac7762c1"),5055,F,35,16,97330,5
ObjectId("5e4822a92a018d12ac7762c2"),5056,M,45,1,16673,5
ObjectId("5e4822a92a018d12ac7762c3"),5057,M,50,7,84093,5
ObjectId("5e4822a92a018d12ac7762c4"),5058,M,56,17,84121,5
ObjectId("5e4822a92a018d12ac7762c5"),5059,M,45,16,22652,5
ObjectId("5e4822a92a018d12ac7762c7"),5061,F,18,19,05070,5
ObjectId("5e4822a92a018d12ac7762c8"),5062,M,50,16,65401,5
ObjectId("5e4822a92a018d12ac7762c9"),5063,F,1,10,22801,5
ObjectId("5e4822a92a018d12ac7762ca"),5064,M,18,4,43215,5
ObjectId("5e4822a92a018d12ac7762cb"),5065,M,25,14,28715,5
ObjectId("5e4822a92a018d12ac7762cc"),5066,F,25,1,23603,5
ObjectId("5e4822a92a018d12ac7762cd"),5067,M,56,13,97520,5
ObjectId("5e4822a92a018d12ac7762ce"),5068,M,35,7,19004,5
ObjectId("5e4822a92a018d12ac7762cf"),5069,F,56,0,95062,5
ObjectId("5e4822a92a018d12ac7762d0"),5070,M,25,2,55344,5
ObjectId("5e4822a92a018d12ac7762d1"),5071,F,25,7,75093,5
ObjectId("5e4822a92a018d12ac7762d2"),5072,M,45,17,97330,5
ObjectId("5e4822a92a018d12ac7762d3"),5073,M,56,2,93950,5
ObjectId("5e4822a92a018d12ac7762d4"),5074,M,1,0,20132,5
ObjectId("5e4822a92a018d12ac7762d5"),5075,M,50,6,97470,5
ObjectId("5e4822a92a018d12ac7762d6"),5076,M,25,3,19147,5
ObjectId("5e4822a92a018d12ac7762d7"),5077,M,25,2,20037,5
ObjectId("5e4822a92a018d12ac7762d8"),5078,M,45,7,19067,5
ObjectId("5e4822a92a018d12ac7762d9"),5079,M,25,4,70003,5
ObjectId("5e4822a92a018d12ac7762da"),5080,F,50,12,95472,5
ObjectId("5e4822a92a018d12ac7762db"),5081,F,18,4,19102,5
ObjectId("5e4822a92a018d12ac7762dc"),5082,M,35,1,23185,5
ObjectId("5e4822a92a018d12ac7762dd"),5083,M,25,4,16803,5
ObjectId("5e4822a92a018d12ac7762de"),5084,M,18,4,10013,5
ObjectId("5e4822a92a018d12ac7762df"),5085,M,56,17,75225,5
ObjectId("5e4822a92a018d12ac7762e0"),5086,M,25,1,23462,5
ObjectId("5e4822a92a018d12ac7762e1"),5087,F,25,6,19102,5
ObjectId("5e4822a92a018d12ac7762e2"),5088,M,25,17,38111,5
ObjectId("5e4822a92a018d12ac7762e3"),5089,F,35,16,77027,5
ObjectId("5e4822a92a018d12ac7762e4"),5090,F,35,19,75069,5
ObjectId("5e4822a92a018d12ac7762e5"),5091,M,25,17,19810,5
ObjectId("5e4822a92a018d12ac7762e6"),5092,M,56,14,18954,5
ObjectId("5e4822a92a018d12ac7762e7"),5093,M,50,7,19047,5
ObjectId("5e4822a92a018d12ac7762e8"),5094,M,18,10,67206,5
ObjectId("5e4822a92a018d12ac7762e9"),5095,F,35,1,23508,5
ObjectId("5e4822a92a018d12ac7762ea"),5096,M,25,11,75206,5
ObjectId("5e4822a92a018d12ac7762eb"),5097,M,56,16,19131,5
ObjectId("5e4822a92a018d12ac7762ec"),5098,M,50,7,19380,5
ObjectId("5e4822a92a018d12ac7762ed"),5099,M,18,0,02780,5
ObjectId("5e4822a92a018d12ac7762ef"),5101,M,25,0,90069,5
ObjectId("5e4822a92a018d12ac7762f0"),5102,M,25,12,90240,5
ObjectId("5e4822a92a018d12ac7762f1"),5103,F,35,16,78222,5
ObjectId("5e4822a92a018d12ac7762f2"),5104,M,35,20,19108,5
ObjectId("5e4822a92a018d12ac7762f3"),5105,M,50,7,18977,5
ObjectId("5e4822a92a018d12ac7762f4"),5106,F,35,1,19348,5
ObjectId("5e4822a92a018d12ac7762f5"),5107,F,45,0,08081,5
ObjectId("5e4822a92a018d12ac7762f6"),5108,F,25,9,93940,5
ObjectId("5e4822a92a018d12ac7762f7"),5109,F,45,6,19802,5
ObjectId("5e4822a92a018d12ac7762f8"),5110,M,35,15,78250,5
ObjectId("5e4822a92a018d12ac7762f9"),5111,M,35,2,78006,5
ObjectId("5e4822a92a018d12ac7762fa"),5112,M,35,13,89128,5
ObjectId("5e4822a92a018d12ac7762fb"),5113,M,25,0,55408,5
ObjectId("5e4822a92a018d12ac7762fc"),5114,F,1,10,22932,5
ObjectId("5e4822a92a018d12ac7762fd"),5115,M,56,12,02143,5
ObjectId("5e4822a92a018d12ac7762fe"),5116,M,35,6,95521,5
ObjectId("5e4822a92a018d12ac7762ff"),5117,F,25,0,70118,5
ObjectId("5e4822a92a018d12ac776300"),5118,M,1,10,95123,5
ObjectId("5e4822a92a018d12ac776301"),5119,F,25,0,10011,5
ObjectId("5e4822a92a018d12ac776302"),5120,M,50,7,80302,5
ObjectId("5e4822a92a018d12ac776303"),5121,M,25,7,91608,5
ObjectId("5e4822a92a018d12ac776304"),5122,M,25,0,20009,5
ObjectId("5e4822a92a018d12ac776305"),5123,M,50,12,34761,5
ObjectId("5e4822a92a018d12ac776306"),5124,M,35,2,20818,5
ObjectId("5e4822a92a018d12ac776307"),5125,M,45,0,10016,5
ObjectId("5e4822a92a018d12ac776308"),5126,M,25,11,02453,5
ObjectId("5e4822a92a018d12ac776309"),5127,M,45,5,98502,5
ObjectId("5e4822a92a018d12ac77630a"),5128,M,50,7,94709,5
ObjectId("5e4822a92a018d12ac77630b"),5129,M,45,17,40515,5
ObjectId("5e4822a92a018d12ac77630c"),5130,F,50,1,33149,5
ObjectId("5e4822a92a018d12ac77630d"),5131,F,25,1,77707,5
ObjectId("5e4822a92a018d12ac77630e"),5132,M,35,7,77565,5
ObjectId("5e4822a92a018d12ac77630f"),5133,M,18,11,10028,5
ObjectId("5e4822a92a018d12ac776310"),5134,M,25,17,95014,5
ObjectId("5e4822a92a018d12ac776311"),5135,M,35,7,64055,5
ObjectId("5e4822a92a018d12ac776312"),5136,M,25,12,91106,5
ObjectId("5e4822a92a018d12ac776313"),5137,M,18,18,65265,5
ObjectId("5e4822a92a018d12ac776314"),5138,M,25,17,35205,5
ObjectId("5e4822a92a018d12ac776315"),5139,M,50,16,12866,5
ObjectId("5e4822a92a018d12ac776316"),5140,M,25,6,35205,5
ObjectId("5e4822a92a018d12ac776317"),5141,M,18,17,55423,5
ObjectId("5e4822a92a018d12ac776318"),5142,M,25,1,92101,5
ObjectId("5e4822a92a018d12ac776319"),5143,M,18,4,44502,5
ObjectId("5e4822a92a018d12ac77631a"),5144,F,50,0,66762,5
ObjectId("5e4822a92a018d12ac77631c"),5146,M,56,1,04240,5
ObjectId("5e4822a92a018d12ac77631d"),5147,M,18,0,48314,5
ObjectId("5e4822a92a018d12ac77631e"),5148,M,25,20,98101,5
ObjectId("5e4822a92a018d12ac77631f"),5149,M,35,1,10012,5
ObjectId("5e4822a92a018d12ac776320"),5150,M,25,3,98034,5
ObjectId("5e4822a92a018d12ac776321"),5151,M,18,19,30662,5
ObjectId("5e4822a92a018d12ac776322"),5152,F,25,4,44406,5
ObjectId("5e4822a92a018d12ac776323"),5153,M,25,7,60046,5
ObjectId("5e4822a92a018d12ac776324"),5154,M,25,16,20007,5
ObjectId("5e4822a92a018d12ac776325"),5155,M,25,16,33301,5
ObjectId("5e4822a92a018d12ac776326"),5156,M,18,14,10024,5
ObjectId("5e4822a92a018d12ac776327"),5157,M,35,1,74012,5
ObjectId("5e4822a92a018d12ac776328"),5158,F,18,4,44509,5
ObjectId("5e4822a92a018d12ac776329"),5159,M,35,7,37027,5
ObjectId("5e4822a92a018d12ac77632a"),5160,F,18,4,90066,5
ObjectId("5e4822a92a018d12ac77632b"),5161,M,25,4,30052,5
ObjectId("5e4822a92a018d12ac77632c"),5162,M,25,17,94043,5
ObjectId("5e4822a92a018d12ac77632d"),5163,M,45,6,53216,5
ObjectId("5e4822a92a018d12ac77632e"),5164,F,35,17,91107,5
ObjectId("5e4822a92a018d12ac77632f"),5165,M,35,6,91103,5
ObjectId("5e4822a92a018d12ac776330"),5166,M,50,6,42420,5
ObjectId("5e4822a92a018d12ac776331"),5167,M,18,15,06114,5
ObjectId("5e4822a92a018d12ac776332"),5168,M,35,7,01720,5
ObjectId("5e4822a92a018d12ac776333"),5169,F,50,4,53562,5
ObjectId("5e4822a92a018d12ac776334"),5170,M,18,4,63141,5
ObjectId("5e4822a92a018d12ac776335"),5171,M,56,17,92009,5
ObjectId("5e4822a92a018d12ac776336"),5172,F,35,11,05602,5
ObjectId("5e4822a92a018d12ac776337"),5173,M,1,10,60423,5
ObjectId("5e4822a92a018d12ac776338"),5174,M,45,1,45208,5
ObjectId("5e4822a92a018d12ac776339"),5175,F,35,9,33445,5
ObjectId("5e4822a92a018d12ac77633a"),5176,M,1,10,60423,5
ObjectId("5e4822a92a018d12ac77633b"),5177,M,45,14,30005,5
ObjectId("5e4822a92a018d12ac77633c"),5178,M,50,0,45420,5
ObjectId("5e4822a92a018d12ac77633d"),5179,M,25,12,94110,5
ObjectId("5e4822a92a018d12ac77633e"),5180,M,35,11,85044,5
ObjectId("5e4822a92a018d12ac77633f"),5181,M,25,7,19003,5
ObjectId("5e4822a92a018d12ac776340"),5182,F,35,7,55441,5
ObjectId("5e4822a92a018d12ac776341"),5183,F,18,20,45202,5
ObjectId("5e4822a92a018d12ac776342"),5184,M,18,20,67212,5
ObjectId("5e4822a92a018d12ac776343"),5185,F,35,4,44485,5
ObjectId("5e4822a92a018d12ac776344"),5186,M,35,12,96555,5
ObjectId("5e4822a92a018d12ac776345"),5187,M,18,16,06510,5
ObjectId("5e4822a92a018d12ac776346"),5188,F,35,9,44406,5
ObjectId("5e4822a92a018d12ac776347"),5189,F,45,7,80304,5
ObjectId("5e4822a92a018d12ac776348"),5190,F,35,0,85024,5
ObjectId("5e4822a92a018d12ac776349"),5191,F,25,4,55455,5
ObjectId("5e4822a92a018d12ac77634a"),5192,M,25,7,80303,5
ObjectId("5e4822a92a018d12ac77634b"),5193,M,35,12,14619,5
ObjectId("5e4822a92a018d12ac77634c"),5194,M,25,7,55409,5
ObjectId("5e4822a92a018d12ac77634d"),5195,M,35,7,80304,5
ObjectId("5e4822a92a018d12ac77634e"),5196,M,56,7,20814,5
ObjectId("5e4822a92a018d12ac77634f"),5197,F,56,3,75001,5
ObjectId("5e4822a92a018d12ac776350"),5198,F,18,4,55118,5
ObjectId("5e4822a92a018d12ac776351"),5199,F,25,1,35243,5
ObjectId("5e4822a92a018d12ac776352"),5200,F,35,15,43065,5
ObjectId("5e4822a92a018d12ac776353"),5201,M,50,7,95376,5
ObjectId("5e4822a92a018d12ac776354"),5202,M,18,4,02871,5
ObjectId("5e4822a92a018d12ac776355"),5203,F,45,6,01545,5
ObjectId("5e4822a92a018d12ac776356"),5204,M,50,13,56342,5
ObjectId("5e4822a92a018d12ac776357"),5205,M,25,1,02908,5
ObjectId("5e4822a92a018d12ac776358"),5206,M,35,7,91302,5
ObjectId("5e4822a92a018d12ac776359"),5207,M,25,0,98102,5
ObjectId("5e4822a92a018d12ac77635a"),5208,M,25,4,55455,5
ObjectId("5e4822a92a018d12ac77635b"),5209,M,50,1,46077,5
ObjectId("5e4822a92a018d12ac77635c"),5210,F,35,17,60618,5
ObjectId("5e4822a92a018d12ac77635d"),5211,M,25,1,40214,5
ObjectId("5e4822a92a018d12ac77635e"),5212,M,18,2,90025,5
ObjectId("5e4822a92a018d12ac77635f"),5213,M,18,0,31211,5
ObjectId("5e4822a92a018d12ac776360"),5214,F,35,9,07452,5
ObjectId("5e4822a92a018d12ac776361"),5215,F,56,6,91941,5
ObjectId("5e4822a92a018d12ac776362"),5216,M,18,2,81291,5
ObjectId("5e4822a92a018d12ac776363"),5217,M,25,17,01060,5
ObjectId("5e4822a92a018d12ac776364"),5218,M,18,0,89129,5
ObjectId("5e4822a92a018d12ac776365"),5219,M,18,4,94706,5
ObjectId("5e4822a92a018d12ac776366"),5220,M,25,7,91436,5
ObjectId("5e4822a92a018d12ac776367"),5221,F,56,1,96734,5
ObjectId("5e4822a92a018d12ac776368"),5222,M,25,12,94501,5
ObjectId("5e4822a92a018d12ac776369"),5223,M,56,10,11361,5
ObjectId("5e4822a92a018d12ac77636a"),5224,M,35,1,10016,5
ObjectId("5e4822a92a018d12ac77636b"),5225,M,18,4,55120,5
ObjectId("5e4822a92a018d12ac77636c"),5226,M,35,0,98122,5
ObjectId("5e4822a92a018d12ac77636d"),5227,M,18,10,64050,5
ObjectId("5e4822a92a018d12ac77636e"),5228,M,1,0,75070,5
ObjectId("5e4822a92a018d12ac77636f"),5229,M,25,0,60173,5
ObjectId("5e4822a92a018d12ac776370"),5230,M,25,12,91104,5
ObjectId("5e4822a92a018d12ac776371"),5231,M,35,7,92506,5
ObjectId("5e4822a92a018d12ac776372"),5232,M,25,4,14607,5
ObjectId("5e4822a92a018d12ac776373"),5233,M,25,5,97213,5
ObjectId("5e4822a92a018d12ac776374"),5234,F,25,0,60657,5
ObjectId("5e4822a92a018d12ac776375"),5235,M,25,4,14607,5
ObjectId("5e4822a92a018d12ac776376"),5236,M,25,14,46268,5
ObjectId("5e4822a92a018d12ac776377"),5237,M,25,7,55441,5
ObjectId("5e4822a92a018d12ac776378"),5238,F,50,16,07462,5
ObjectId("5e4822a92a018d12ac776379"),5239,M,35,7,07043,5
ObjectId("5e4822a92a018d12ac77637a"),5240,F,25,0,94104,5
ObjectId("5e4822a92a018d12ac77637b"),5241,F,25,4,02138,5
ObjectId("5e4822a92a018d12ac77637c"),5242,M,25,1,14608,5
ObjectId("5e4822a92a018d12ac77637d"),5243,M,1,10,54220,5
ObjectId("5e4822a92a018d12ac77637e"),5244,M,18,4,01095,5
ObjectId("5e4822a92a018d12ac77637f"),5245,F,45,1,27615,5
ObjectId("5e4822a92a018d12ac776380"),5246,F,18,0,64030,5
ObjectId("5e4822a92a018d12ac776381"),5247,F,1,10,01915,5
ObjectId("5e4822a92a018d12ac776382"),5248,F,45,14,22206,5
ObjectId("5e4822a92a018d12ac776383"),5249,F,45,14,75006,5
ObjectId("5e4822a92a018d12ac776384"),5250,M,50,6,01545,5
ObjectId("5e4822a92a018d12ac776385"),5251,F,25,17,97330,5
ObjectId("5e4822a92a018d12ac776386"),5252,M,25,20,60622,5
ObjectId("5e4822a92a018d12ac776387"),5253,F,56,13,02838,5
ObjectId("5e4822a92a018d12ac776388"),5254,M,18,4,32606,5
ObjectId("5e4822a92a018d12ac776389"),5255,M,1,10,55305,5
ObjectId("5e4822a92a018d12ac77638a"),5256,M,25,16,30269,5
ObjectId("5e4822a92a018d12ac77638b"),5257,F,25,2,10019,5
ObjectId("5e4822a92a018d12ac77638c"),5258,M,35,4,58369,5
ObjectId("5e4822a92a018d12ac77638d"),5259,M,25,6,94404,5
ObjectId("5e4822a92a018d12ac77638e"),5260,M,35,7,78705,5
ObjectId("5e4822a92a018d12ac77638f"),5261,M,35,12,10025,5
ObjectId("5e4822a92a018d12ac776390"),5262,F,25,14,46220,5
ObjectId("5e4822a92a018d12ac776391"),5263,M,35,7,40601,5
ObjectId("5e4822a92a018d12ac776392"),5264,M,18,4,15217,5
ObjectId("5e4822a92a018d12ac776393"),5265,M,45,1,97405,5
ObjectId("5e4822a92a018d12ac776394"),5266,M,35,1,42718,5
ObjectId("5e4822a92a018d12ac776395"),5267,M,35,7,20191,5
ObjectId("5e4822a92a018d12ac776396"),5268,F,25,2,68502,5
ObjectId("5e4822a92a018d12ac776397"),5269,M,18,0,37211,5
